"site_id","site","site_type","coordinates","lat","long","site_color","industrial_20","land_use","site_traffic","nearby_sources","ind_traf","tube_number","file_name_sampling","file_name","analysis_batch_date","sample_end_date","sample_type","start_date","end_date","time_difference","multiplier","week","sample_length","m_p_xylene_2","m_p_xylene_2_flag","m_p_xylene_2_unc","benzene","benzene_flag","benzene_unc","ethylbenzene","ethylbenzene_flag","ethylbenzene_unc","o_xylene","o_xylene_flag","o_xylene_unc","toluene","toluene_flag","toluene_unc","benzene_1_2_3_trimethyl","benzene_1_2_3_trimethyl_flag","benzene_1_2_3_trimethyl_unc","benzene_1_4_diethyl","benzene_1_4_diethyl_flag","benzene_1_4_diethyl_unc","benzene_1_ethyl_2_methyl","benzene_1_ethyl_2_methyl_flag","benzene_1_ethyl_2_methyl_unc","benzene_1_ethyl_3_methyl","benzene_1_ethyl_3_methyl_flag","benzene_1_ethyl_3_methyl_unc","benzene_1_ethyl_4_methyl","benzene_1_ethyl_4_methyl_flag","benzene_1_ethyl_4_methyl_unc","mesitylene","mesitylene_flag","mesitylene_unc","benzene_propyl","benzene_propyl_flag","benzene_propyl_unc","heptane","heptane_flag","heptane_unc","n_hexane","n_hexane_flag","n_hexane_unc","nonane","nonane_flag","nonane_unc","octane","octane_flag","octane_unc","decane","decane_flag","decane_unc","dodecane","dodecane_flag","dodecane_unc","undecane","undecane_flag","undecane_unc","pentane_2_3_4_trimethyl","pentane_2_3_4_trimethyl_flag","pentane_2_3_4_trimethyl_unc","pentane_2_4_dimethyl","pentane_2_4_dimethyl_flag","pentane_2_4_dimethyl_unc","hexane_2_methyl","hexane_2_methyl_flag","hexane_2_methyl_unc","heptane_3_methyl","heptane_3_methyl_flag","heptane_3_methyl_unc","hexane_3_methyl","hexane_3_methyl_flag","hexane_3_methyl_unc","pentane_3_methyl","pentane_3_methyl_flag","pentane_3_methyl_unc","pentane_2_methyl","pentane_2_methyl_flag","pentane_2_methyl_unc","butane_2_methyl","butane_2_methyl_flag","butane_2_methyl_unc","cyclohexane_methyl","cyclohexane_methyl_flag","cyclohexane_methyl_unc","x1_hexene","x1_hexene_flag","x1_hexene_unc","x2_pentene_z_cis","x2_pentene_z_cis_flag","x2_pentene_z_cis_unc","x1_3_butadiene_2_methyl","x1_3_butadiene_2_methyl_flag","x1_3_butadiene_2_methyl_unc","x2_hexanone","x2_hexanone_flag","x2_hexanone_unc","methyl_isobutyl_ketone","methyl_isobutyl_ketone_flag","methyl_isobutyl_ketone_unc","benzene_1_2_dichloro","benzene_1_2_dichloro_flag","benzene_1_2_dichloro_unc","carbon_tetrachloride","carbon_tetrachloride_flag","carbon_tetrachloride_unc","trichloromethane","trichloromethane_flag","trichloromethane_unc","tetrachloroethylene","tetrachloroethylene_flag","tetrachloroethylene_unc","trichloromonofluoromethane","trichloromonofluoromethane_flag","trichloromonofluoromethane_unc","conversion_factor","blank_corrected_value","xylenes","xylenes_flag","btex","btex_flag","season"
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733845","P733845 122123 121323 Point Breeze Mid SS","P733845 122123 121323 Point Breeze Mid SS.D","2023-12-21","2023-12-13","sample","2023-12-06","2023-12-13",9419,2,"502023",1,1.2915,"REG",0.4877,0.5275,"REG",0.1987,0.1895,"REG",0.0694,0.2721,"REG",0.0946,0.8995,"REG",0.3567,0.0524,"REG",0.0251,0.0324,"REG",0.0187,0.0403,"REG",0.0235,0.108,"REG",0.03,0.0481,"REG",0.0206,0.1239,"REG",0.0467,0.0515,"LOD",0.0367,0.3521,"REG",0.1424,0.5514,"REG",0.1502,0.1421,"REG",0.0733,0.0867,"REG",0.0385,0.1481,"REG",0.0659,0.0574,"LOD",0.0411,0.1309,"REG",0.0645,0.1094,"REG",0.0473,0.1519,"REG",0.0565,0.5733,"REG",0.1441,0.1874,"REG",0.0766,1.1523,"REG",0.3889,1.0889,"REG",0.3997,2.9282,"REG",1.0718,0.497,"ULOD",0.1855,0.6147,"REG",0.232,0.0903,"REG",0.0362,0.0321,"REG",0.0151,0.0037,"ND",0.0061,0.0018,"ND",0.0029,5e-4,"ND",8e-4,0.0271,"REG",0.0145,0.3972,"REG",0.1445,0.0496,"REG",0.019,0.0189,"REG",0.0041,0.2224,"REG",0.0546,0.2527818644179192,0.88,1.5636,"REG",3.1801000000000004,"REG","Winter"
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726620","P726620 122123 122023 Point Breeze Mid SS","P726620 122123 122023 Point Breeze Mid SS.D","2023-12-21","2023-12-20","sample","2023-12-13","2023-12-20",9866,2,"512023",1,1.3995,"REG",0.5285,0.4466,"REG",0.1682,0.1911,"REG",0.0699,0.2865,"REG",0.0992,0.7854,"REG",0.3114,0.05,"REG",0.0239,0.0278,"LOD",0.0173,0.0384,"REG",0.0225,0.0996,"REG",0.0283,0.0421,"REG",0.0191,0.1183,"REG",0.0446,0.0491,"LOD",0.035,0.2642,"REG",0.1069,0.3912,"REG",0.1066,0.1742,"REG",0.0884,0.0659,"REG",0.0302,0.1513,"REG",0.0664,0.0438,"LOD",0.0363,0.152,"REG",0.0654,0.086,"REG",0.0404,0.1079,"REG",0.0429,0.3919,"REG",0.0996,0.1312,"REG",0.06,0.7911,"REG",0.2686,0.8005,"REG",0.2947,2.1778,"REG",0.7986,0.3755,"ULOD",0.1402,0.4054,"REG",0.156,0.1328,"REG",0.0509,0.0442,"REG",0.0182,0.0133,"LOD",0.0086,0.0017,"ND",0.0028,0.0112,"REG",0.0038,0.0203,"LOD",0.0132,0.3792,"REG",0.1379,0.0379,"REG",0.0146,0.027,"REG",0.0053,0.251,"REG",0.0616,0.24132904732945273,1.04,1.686,"REG",3.1090999999999998,"REG","Winter"
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726616","P726616 011624 011024 Point Breeze Mid SS","P726616 011624 011024 Point Breeze Mid SS.D","2024-01-16","2024-01-10","sample","2024-01-03","2024-01-10",10087,2,"22024",1,0.8816,"REG",0.333,0.5855,"REG",0.2204,0.1537,"REG",0.0563,0.1884,"REG",0.0668,0.8374,"REG",0.332,0.0339,"LOD",0.0205,0.0181,"LOD",0.0156,0.0273,"LOD",0.0202,0.0654,"REG",0.0246,0.0296,"REG",0.017,0.0818,"REG",0.0317,0.0361,"LOD",0.0321,0.2367,"REG",0.0957,0.3642,"REG",0.0992,0.1194,"REG",0.0622,0.0789,"REG",0.0351,0.0725,"REG",0.0409,0.0182,"LOD",0.0309,0.0641,"LOD",0.0541,0.0961,"REG",0.0426,0.0736,"REG",0.0332,0.3734,"REG",0.095,0.1341,"REG",0.0602,0.8294,"REG",0.2812,0.5897,"REG",0.2183,2.2112,"REG",0.8106,0.0919,"ULOD",0.0343,0.3934,"REG",0.1514,0.0536,"REG",0.0237,0.0333,"REG",0.015,0.0034,"ND",0.0057,0.0016,"ND",0.0027,0.0073,"REG",0.0026,0.0143,"LOD",0.0124,0.2996,"REG",0.1093,0.0324,"REG",0.0125,0.0295,"REG",0.0057,0.1128,"REG",0.0277,0.2360416755182295,0.47800000000000004,1.07,"REG",2.6466000000000003,"REG","Winter"
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733860","P733860 012524 011724 Point Breeze Mid SS","P733860 012524 011724 Point Breeze Mid SS.D","2024-01-25","2024-01-17","sample","2024-01-10","2024-01-17",9676,2,"32024",1,0.9781,"REG",0.3694,0.5393,"REG",0.2031,0.155,"REG",0.0568,0.2072,"REG",0.0732,0.6883,"REG",0.2729,0.0353,"LOD",0.0214,0.0221,"LOD",0.0167,0.0285,"LOD",0.021,0.0827,"REG",0.0269,0.0308,"REG",0.0177,0.0853,"REG",0.033,0.0376,"LOD",0.0335,0.2267,"REG",0.0917,0.3865,"REG",0.1053,0.1147,"REG",0.0602,0.0736,"REG",0.0332,0.121,"REG",0.0564,0.019,"LOD",0.0322,0.1013,"REG",0.0596,0.094,"REG",0.0428,0.0629,"REG",0.0313,0.2997,"REG",0.0774,0.1398,"REG",0.0627,0.6503,"REG",0.2223,0.636,"REG",0.2353,1.813,"REG",0.6664,0.1826,"ULOD",0.0681,0.3557,"REG",0.1385,0.0558,"REG",0.0248,0.0208,"REG",0.0124,0.0036,"ND",0.0059,0.0017,"ND",0.0028,0.0095,"REG",0.0033,0.0207,"LOD",0.0135,0.4461,"REG",0.162,0.0435,"REG",0.0167,0.017,"REG",0.0038,0.344,"REG",0.0844,0.24606783598102325,1.398,1.1853,"REG",2.5679,"REG","Winter"
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733885","P733885 012624 012424 Point Breeze Mid SS","P733885 012624 012424 Point Breeze Mid SS.D","2024-01-26","2024-01-24","sample","2024-01-17","2024-01-24",9636,2,"42024",1,0.9229,"REG",0.3486,0.5675,"REG",0.2137,0.1505,"REG",0.0551,0.1917,"REG",0.0682,0.8236,"REG",0.3266,0.0315,"LOD",0.0209,0.019,"LOD",0.0164,0.0286,"LOD",0.0211,0.0721,"REG",0.026,0.027,"LOD",0.0173,0.0683,"REG",0.0273,0.0377,"LOD",0.0336,0.241,"REG",0.0975,0.3743,"REG",0.102,0.1992,"REG",0.1006,0.1215,"REG",0.0523,0.0962,"REG",0.0486,0.0303,"LOD",0.034,0.1086,"REG",0.0607,0.1069,"REG",0.0463,0.0597,"REG",0.0307,0.2041,"REG",0.055,0.1648,"REG",0.0697,0.5138,"REG",0.1777,0.6706,"REG",0.2478,2.038,"REG",0.748,0.2554,"ULOD",0.0953,0.4446,"REG",0.1702,0.0069,"ND",0.0114,0.0279,"REG",0.0139,0.0112,"REG",0.0083,0.0017,"ND",0.0029,5e-4,"ND",8e-4,0.015,"LOD",0.013,0.2986,"REG",0.109,0.0339,"REG",0.0131,0.0217,"REG",0.0045,0.2911,"REG",0.0714,0.2470892881851786,1.178,1.1146,"REG",2.6562,"REG","Winter"
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733896","P733896 020824 013124 Po8int Breeze Mid SS","P733896 020824 013124 Po8int Breeze Mid SS.D","2024-02-08","2024-01-31","sample","2024-01-24","2024-01-31",10097,2,"52024",1,0.9174,"REG",0.3465,0.424,"REG",0.1597,0.1374,"REG",0.0503,0.1919,"REG",0.068,0.7636,"REG",0.3028,0.0338,"LOD",0.0205,0.0181,"LOD",0.0156,0.0342,"LOD",0.0213,0.073,"REG",0.0252,0.0262,"LOD",0.0165,0.0825,"REG",0.032,0.042,"LOD",0.0331,0.2312,"REG",0.0935,0.4069,"REG",0.1109,0.0192,"REG",0.0215,0.0513,"REG",0.0246,0.0688,"REG",0.0399,0.0207,"LOD",0.0312,0.052,"LOD",0.0532,0.054,"REG",0.0327,0.0527,"REG",0.0284,0.3033,"REG",0.0781,0.1274,"REG",0.0584,0.5556,"REG",0.1909,0.4063,"REG",0.1526,1.2828,"REG",0.4743,0.1332,"REG",0.0497,0.2391,"REG",0.0975,0.0676,"REG",0.0282,0.0116,"LOD",0.0104,0.0034,"ND",0.0057,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0199,"REG",0.0129,0.342,"REG",0.1245,0.044,"REG",0.0168,0.0308,"REG",0.0059,0.0707,"REG",0.0174,0.23580790145116184,0.3,1.1093,"REG",2.4343,"REG","Winter"
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726601","P726601 021524 020724 Point Breeze Mid SS","P726601 021524 020724 Point Breeze Mid SS.D","2024-02-15","2024-02-07","sample","2024-01-31","2024-02-07",10104,2,"62024",1,0.7825,"REG",0.2955,0.5784,"REG",0.2177,0.1175,"REG",0.0431,0.1605,"REG",0.0578,0.6873,"REG",0.2725,0.0225,"LOD",0.0189,0.0121,"LOD",0.015,0.0171,"LOD",0.0188,0.0486,"REG",0.0233,0.0224,"LOD",0.0161,0.066,"REG",0.0263,0.024,"LOD",0.0305,0.2183,"REG",0.0883,0.3604,"REG",0.0982,0.0286,"REG",0.0239,0.0389,"REG",0.0203,0.0591,"REG",0.0374,0.0154,"LOD",0.0305,0.0718,"LOD",0.0546,0.054,"REG",0.0327,0.0659,"REG",0.0313,0.1843,"REG",0.0501,0.0924,"REG",0.0499,0.4104,"REG",0.1437,0.5684,"REG",0.2106,1.395,"REG",0.5148,0.2284,"ULOD",0.0852,0.3327,"REG",0.1299,0.0562,"REG",0.0245,0.0116,"LOD",0.0104,0.0034,"ND",0.0057,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0144,"LOD",0.0124,0.4557,"REG",0.1654,0.0439,"REG",0.0168,0.022,"REG",0.0045,0.2592,"REG",0.0636,0.23564453493194584,1.1,0.943,"REG",2.3262,"REG","Winter"
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733869","P733869 021624 021424 Point Breeze Mid SS","P733869 021624 021424 Point Breeze Mid SS.D","2024-02-16","2024-02-14","sample","2024-02-07","2024-02-14",10005,2,"72024",1,1.9182,"REG",0.7244,0.9152,"REG",0.3443,0.2986,"REG",0.1092,0.362,"REG",0.1244,1.2853,"REG",0.5096,0.0531,"REG",0.0244,0.0366,"REG",0.0187,0.0379,"REG",0.0221,0.0982,"REG",0.0279,0.0603,"REG",0.0222,0.1916,"REG",0.071,0.0787,"REG",0.0417,0.4913,"REG",0.1986,0.8104,"REG",0.2207,0.1193,"REG",0.0622,0.1101,"REG",0.0475,0.1134,"REG",0.0534,0.0642,"REG",0.0417,0.1391,"REG",0.0629,0.0136,"ND",0.0227,0.1597,"REG",0.0583,0.4327,"REG",0.1094,0.2932,"REG",0.1083,0.9995,"REG",0.3377,1.5172,"REG",0.5555,3.2936,"REG",1.2044,0.4663,"ULOD",0.174,2.1772,"ULOD",0.8082,0.0912,"REG",0.0362,0.0252,"REG",0.013,0.0034,"ND",0.0057,0.0016,"ND",0.0027,0.022,"REG",0.0073,0.0201,"REG",0.013,0.4027,"REG",0.1463,0.0444,"REG",0.017,0.0311,"REG",0.006,0.2523,"REG",0.0619,0.237976249970253,1.06,2.2802,"REG",4.7793,"REG","Winter"
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726654","P726654 022924 022124 Point Breeze Mid SS","P726654 022924 022124 Point Breeze Mid SS.D","2024-02-29","2024-02-21","sample","2024-02-14","2024-02-21",10097,2,"82024",1,0.6911,"REG",0.261,0.4921,"REG",0.1853,0.1077,"REG",0.0395,0.1398,"REG",0.0513,0.5824,"REG",0.2309,0.0226,"LOD",0.0189,0.0121,"LOD",0.015,0.0171,"LOD",0.0188,0.0452,"REG",0.0231,0.0262,"LOD",0.0165,0.0495,"REG",0.0209,0.024,"LOD",0.0305,0.1801,"REG",0.0729,0.2682,"REG",0.0732,0.1135,"REG",0.0594,0.0678,"REG",0.0308,0.0495,"REG",0.0353,0.0207,"LOD",0.0312,0.0586,"LOD",0.0536,0.042,"LOD",0.0306,0.0494,"REG",0.0277,0.1382,"REG",0.04,0.0925,"REG",0.05,0.2899,"REG",0.1057,0.4063,"REG",0.1526,1.1507,"REG",0.4268,0.0709,"REG",0.0265,0.1974,"REG",0.0837,0.0562,"REG",0.0246,0.0048,"ND",0.008,0.0034,"ND",0.0057,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0144,"LOD",0.0124,0.2993,"REG",0.1092,0.0347,"REG",0.0134,0.0011,"ND",0.0018,0.1085,"REG",0.0266,0.23580790145116184,0.46,0.8309000000000001,"REG",2.0131,"REG","Winter"
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733860","P733860 030124 022824 Point Breeze Mid SS","P733860 030124 022824 Point Breeze Mid SS.D","2024-03-01","2024-02-28","sample","2024-02-21","2024-02-28",10101,2,"92024",1,0.5989,"REG",0.2262,0.3929,"REG",0.1481,0.0879,"REG",0.0323,0.1293,"REG",0.048,0.4516,"REG",0.1791,0.0263,"LOD",0.0194,0.0121,"LOD",0.015,0.0205,"LOD",0.0192,0.0486,"REG",0.0233,0.0224,"LOD",0.0161,0.0578,"REG",0.0235,0.024,"LOD",0.0305,0.1673,"REG",0.0677,0.2351,"REG",0.0642,0.2077,"REG",0.1046,0.1008,"REG",0.0438,0.0592,"REG",0.0374,0.0154,"LOD",0.0305,0.0586,"LOD",0.0536,0.042,"LOD",0.0306,0.0494,"REG",0.0277,0.125,"REG",0.0372,0.0924,"REG",0.0499,0.2777,"REG",0.102,0.3249,"REG",0.1238,0.9617,"REG",0.3592,0.0738,"REG",0.0275,0.1661,"REG",0.0738,0.0448,"REG",0.0211,0.0048,"ND",0.008,0.0034,"ND",0.0057,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0199,"REG",0.0129,0.2279,"REG",0.0836,0.0347,"REG",0.0134,0.0176,"REG",0.0038,0.066,"REG",0.0162,0.23571452142880714,0.28,0.7282,"REG",1.6605999999999999,"REG",NA
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726609","P726609 031524 030624 Point Breeze Mid SS","P726609 031524 030624 Point Breeze Mid SS.D","2024-03-15","2024-03-06","sample","2024-02-28","2024-03-06",10120,2,"102024",1,0.583,"REG",0.2202,0.3273,"REG",0.1235,0.0828,"REG",0.0304,0.1135,"REG",0.0431,0.5323,"REG",0.2111,0.0188,"LOD",0.0184,0.009,"LOD",0.0147,0.0164,"LOD",0.0187,0.0449,"REG",0.0231,0.0185,"LOD",0.0157,0.0489,"REG",0.0207,0.0239,"LOD",0.0304,0.1558,"REG",0.0631,0.1952,"REG",0.0533,0.079,"REG",0.0436,0.0567,"REG",0.0266,0.0368,"LOD",0.0327,0.0119,"LOD",0.0301,0.038,"LOD",0.0523,0.0419,"LOD",0.0305,0.039,"LOD",0.0257,0.1304,"REG",0.0383,0.0796,"REG",0.0472,0.2992,"REG",0.1086,0.3127,"REG",0.1195,0.8724,"REG",0.3274,0.1576,"ULOD",0.0588,0.2048,"REG",0.0861,0.0593,"REG",0.0255,0.0048,"ND",0.008,0.0034,"ND",0.0057,0.0016,"ND",0.0027,0.009,"REG",0.0031,0.02,"LOD",0.0129,0.2701,"REG",0.0987,0.0267,"REG",0.0104,0.013,"REG",0.0032,0.1117,"REG",0.0274,0.2352719744024092,0.47475,0.6965,"REG",1.6388999999999998,"REG",NA
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733887","P733887 031624 031324 Point Breeze Mid SS","P733887 031624 031324 Point Breeze Mid SS.D","2024-03-16","2024-03-13","sample","2024-03-06","2024-03-13",9993,2,"112024",1,1.0622,"REG",0.4012,0.4753,"REG",0.179,0.1439,"REG",0.0527,0.1992,"REG",0.0704,0.9266,"REG",0.3674,0.0266,"LOD",0.0196,0.0153,"LOD",0.0154,0.0235,"LOD",0.0198,0.063,"REG",0.0246,0.0263,"LOD",0.0167,0.0746,"REG",0.0292,0.0303,"LOD",0.0315,0.2675,"REG",0.1082,0.6047,"REG",0.1647,0.0419,"REG",0.0285,0.0532,"REG",0.0254,0.0421,"LOD",0.034,0.0174,"LOD",0.031,0.0451,"LOD",0.0533,0.1031,"REG",0.0446,0.0828,"REG",0.0358,0.2922,"REG",0.0755,0.163,"REG",0.0683,0.6691,"REG",0.2282,0.9838,"REG",0.3612,2.7706,"REG",1.014,0.528,"ULOD",0.1971,0.397,"REG",0.1528,0.106,"REG",0.0414,0.0563,"REG",0.0217,0.0034,"ND",0.0057,0.0017,"ND",0.0028,0.0091,"REG",0.0031,0.0202,"LOD",0.0131,0.288,"REG",0.1051,0.0364,"REG",0.014,0.0665,"REG",0.012,0.1322,"REG",0.0324,0.23826202151029532,0.5547500000000001,1.2614,"REG",2.8071999999999995,"REG",NA
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726661","P726661 040224 032024 Point Breeze Mid SS","P726661 040224 032024 Point Breeze Mid SS.D","2024-04-02","2024-03-20","sample","2024-03-13","2024-03-20",9681,2,"122024",1,1.3768,"REG",0.52,0.4325,"REG",0.163,0.1898,"REG",0.0695,0.2491,"REG",0.0869,0.9169,"REG",0.3636,0.047,"REG",0.0236,0.0346,"REG",0.0188,0.0385,"REG",0.0228,0.1049,"REG",0.0292,0.0466,"REG",0.02,0.1286,"REG",0.0483,0.0625,"REG",0.0384,0.3294,"REG",0.1332,0.5415,"REG",0.1475,0.0924,"REG",0.05,0.0851,"REG",0.0377,0.0938,"REG",0.0479,0.0347,"LOD",0.0347,0.1017,"REG",0.0596,0.1377,"REG",0.0549,0.1783,"REG",0.0644,0.4186,"REG",0.1062,0.2777,"REG",0.1038,0.9552,"REG",0.3232,1.5452,"REG",0.5658,3.8633,"REG",1.4121,0.3926,"ULOD",0.1465,0.8121,"REG",0.304,0.0857,"REG",0.0345,0.0166,"REG",0.0116,0.0036,"ND",0.0059,0.0017,"ND",0.0028,0.0113,"REG",0.0038,0.0266,"REG",0.0142,0.327,"REG",0.1192,0.0279,"REG",0.0109,0.032,"REG",0.0061,0.2201,"REG",0.054,0.24594074795500268,0.89475,1.6259000000000001,"REG",3.1651000000000002,"REG",NA
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733865","P733865 041224 041024 Point Breeze Mid SS","P733865 041224 041024 Point Breeze Mid SS.D","2024-04-12","2024-04-10","sample","2024-04-03","2024-04-10",10061,2,"152024",1,0.781,"REG",0.295,0.2951,"REG",0.1114,0.1025,"REG",0.0376,0.1556,"REG",0.0563,0.9374,"REG",0.3717,0.0302,"LOD",0.02,0.0212,"LOD",0.0161,0.024,"LOD",0.0197,0.0314,"LOD",0.0225,0.0263,"LOD",0.0166,0.0828,"REG",0.0321,0.0301,"LOD",0.0313,0.1651,"REG",0.0668,0.2344,"REG",0.064,0.0461,"REG",0.03,0.0487,"REG",0.0237,0.08,"REG",0.043,0.0376,"LOD",0.0343,0.0745,"LOD",0.0551,0.0723,"REG",0.0367,0.0463,"REG",0.0271,0.1449,"REG",0.0415,0.1403,"REG",0.0619,0.3273,"REG",0.1174,0.3453,"REG",0.131,0.9797,"REG",0.3657,0.1897,"REG",0.0708,0.3243,"REG",0.127,0.0066,"ND",0.0109,0.0133,"LOD",0.0107,0.0034,"ND",0.0057,0.0016,"ND",0.0027,5e-4,"ND",8e-4,0.0179,"LOD",0.0128,0.1859,"REG",0.0687,0.0279,"REG",0.0108,0.0133,"REG",0.0032,0.0521,"REG",0.0128,0.23665166295123558,0.22,0.9366,"REG",2.2716000000000003,"REG",NA
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P726649","P726649 042624 041724 Point Breeze Mid SS","P726649 042624 041724 Point Breeze Mid SS.D","2024-04-26","2024-04-17","sample","2024-04-10","2024-04-17",9459,2,"162024",1,0.8533,"REG",0.3223,0.2808,"REG",0.1061,0.1143,"REG",0.0419,0.1711,"REG",0.0617,0.6101,"REG",0.2419,0.0321,"LOD",0.0213,0.0193,"LOD",0.0167,0.0255,"LOD",0.021,0.0594,"REG",0.0254,0.0279,"LOD",0.0176,0.0793,"REG",0.0311,0.032,"LOD",0.0333,0.1961,"REG",0.0794,0.2141,"REG",0.0585,0.0692,"REG",0.04,0.0518,"REG",0.0252,0.0593,"REG",0.0391,0.0286,"LOD",0.0342,0.0722,"LOD",0.058,0.0705,"REG",0.0376,0.0739,"REG",0.0343,0.2035,"REG",0.0551,0.1119,"REG",0.0563,0.4641,"REG",0.1618,0.4974,"REG",0.1856,1.324,"REG",0.49,0.1918,"REG",0.0716,0.3561,"REG",0.139,0.041,"REG",0.0206,0.0142,"LOD",0.0114,0.0036,"ND",0.0061,0.0017,"ND",0.0029,0.0116,"REG",0.004,0.0191,"LOD",0.0136,0.3651,"REG",0.1329,0.0198,"REG",0.0079,0.0141,"REG",0.0034,0.1259,"REG",0.0309,0.25171290632755905,0.5,1.0244,"REG",2.0296,"REG",NA
"6","25th & Point Breeze","stationary","39.92771763, -75.1873965",39.92771763,-75.1873965,"#D39200","Industrial","Institution","Low","Auto body shop, junkyard","LowT/I","P733893","P733893 042624 042424 Point Breeze Mid SS RENAME","P733893 042624 042424 Point Breeze Mid SS RENAME.D","2024-04-26","2024-04-24","sample","2024-04-17","2024-04-24",9783,2,"172024",1,0.6133,"REG",0.2317,0.2715,"REG",0.1026,0.0799,"REG",0.0294,0.1224,"REG",0.0462,0.3855,"REG",0.1529,0.0272,"LOD",0.02,0.0156,"LOD",0.0158,0.0211,"LOD",0.0198,0.0466,"REG",0.0239,0.0231,"LOD",0.0166,0.0681,"REG",0.0271,0.0248,"LOD",0.0315,0.1302,"REG",0.0528,0.1865,"REG",0.051,0.0426,"REG",0.029,0.0415,"REG",0.0214,0.0573,"REG",0.0378,0.0221,"LOD",0.0322,0.0562,"LOD",0.0551,0.0558,"REG",0.0338,0.0544,"REG",0.0293,0.1423,"REG",0.0412,0.0962,"REG",0.0517,0.3241,"REG",0.1169,0.4285,"REG",0.1607,1.1049,"REG",0.4109,0.1226,"REG",0.0458,0.312,"REG",0.1231,0.0397,"REG",0.0199,0.0137,"LOD",0.011,0.0035,"ND",0.0059,0.0017,"ND",0.0028,0.0075,"REG",0.0026,0.0185,"LOD",0.0131,0.353,"REG",0.1285,0.0287,"REG",0.0111,0.0136,"REG",0.0033,0.1509,"REG",0.037,0.24337650832591037,0.62,0.7356999999999999,"REG",1.4726000000000001,"REG",NA
