Box number,Tube number,Blanked prior,Date blanked,Date shipped to PA,Date received in ID,Days in RETURN transit,Time collected (DAYS),Purged,RUN/SPLIT TYPE,Qedited by,added to database,Q-Edit Method,MULTIPLIER,"FILE NAME (TUBE # + TODAY DATE + END DATE + LOCATION + (FB,LAB BLANK,DUP,etc)",LOCATION NUMBER,LOCATION,LOCATION LAT/LONG,Sample Type,START DATE,START TIME,User set up,END DATE,END TIME,User take down,COMMENTS,Date return shipped to ID,Tracking #,MONTH,USE SAMPLE
1,P733850,Y,2023,6/5/2023,6/15/2023,1,7,Y,DS,,,,,P733850 061623 061423 Bartrams 1WK DS bad,1,Bartrams,"39.92896, -75.212541",Sample,6/7/2023,11:18:00 AM,Karlin,6/7/2023,2:26:00 PM,Lisa,Capped backwards initially (arrow was pointing down towards silver diffusion cap) so taken down. Wildfire event,6/14/2023,7.70984E+11,,no
1,P733892,Y,2023,6/5/2023,6/15/2023,1,7,Y,DS,,,,,P733892 061623 061423 Bartrams 1WK DS bad,1,Bartrams,"39.92896, -75.212541",Duplicate,6/7/2023,11:18:00 AM,Karlin,6/7/2023,2:26:00 PM,Lisa,Capped backwards initially (arrow was pointing down towards silver diffusion cap) so taken down. Wildfire event,6/14/2023,7.70984E+11,,no
1,P733893,Y,2023,6/5/2023,6/15/2023,1,0,Y,NO SPLIT,GT (UV),,,1,P733893 061623 061423 Field blank,NA,Field blank,NA,Field Blank,6/7/2023,11:21:00 AM,Karlin,6/7/2023,11:21:00 AM,Karlin,Cap was loose to begin with - removed wrong side of cap. Wildfire event,6/14/2023,7.70984E+11,,no
1,P733894,Y,2023,6/5/2023,6/15/2023,1,7,Y,DS,,,,,P733894 061623 061423 Essington 1WK DS bad,2,Essington,"39.90131732, -75.2250262",Sample,6/7/2023,11:37:00 AM,Karlin,6/14/2023,1:52:00 PM,Karlin,Capped backwards initially (arrow was pointing down towards silver diffusion cap); still up. Wildfire event. Lightly raining during take down but capped under housing.,6/14/2023,7.70984E+11,,no
1,P733895,Y,2023,6/5/2023,6/15/2023,1,7,Y,DS,,,,,P733895 061623 061423 61st & Passyunk 1WK DS bad,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,6/7/2023,11:53:00 AM,Karlin,6/14/2023,2:04:00 PM,Karlin,Capped backwards initially (arrow was pointing down towards silver diffusion cap); recapped correctly at 14:18. Wildfire event,6/14/2023,7.70984E+11,,no
1,P733896,Y,2023,6/5/2023,6/15/2023,1,7,Y,DS,,,,,P733896 061623 061423 28th & Passyunk 1WK DS bad,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,6/7/2023,12:03:00 PM,Lisa,6/14/2023,2:15:00 PM,Karlin,Capped backwards initially (arrow was pointing down towards silver diffusion cap); recapped correcltly at 14:13. Wildfire event,6/14/2023,7.70984E+11,,no
1,P733897,Y,2023,6/5/2023,6/15/2023,1,7,Y,DS,,,,,P733897 061623 061423 Point Breeze Near 1WK DS bad,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,6/7/2023,12:15:00 PM,Karlin,6/14/2023,2:31:00 PM,Karlin,Capped backwards initially (arrow was pointing down towards silver diffusion cap); recapped correctly at 14:01. Wildfire event,6/14/2023,7.70984E+11,,no
1,P733898,Y,2023,6/5/2023,6/15/2023,1,7,Y,DS,,,,,P733898 061623 061423 Point Breeze Mid 1WK DS bad,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,6/7/2023,12:25:00 PM,Lisa,6/14/2023,2:41:00 PM,Karlin,Capped backwards initially (arrow was pointing down towards silver diffusion cap); recapped correctly at 13:38.,6/14/2023,7.70984E+11,,no
1,P733899,Y,2023,6/5/2023,6/15/2023,1,7,Y,DS,,,,,P733899 061623 061423 Point Breeze Far 1WK DS bad,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,6/7/2023,12:41:00 PM,Lisa,6/14/2023,2:52:00 PM,Karlin,Capped backwards initially (arrow was pointing down towards silver diffusion cap); recapped correctly at 13:53. Wildfire event,6/14/2023,7.70984E+11,,no
1,P733900,Y,2023,6/5/2023,6/15/2023,1,7,Y,DS,,,,,P733900 061623 061423 Ritner 1WK DS bad,8,Ritner,"39.92296389, -75.186874",Sample,6/7/2023,12:52:00 PM,Rachit,6/14/2023,3:01:00 PM,Karlin,Capped backwards initially (arrow was pointing down towards silver diffusion cap); recapped correctly at 13:44. Wildfire event,6/14/2023,7.70984E+11,,no
2,P733860,Y,2023,6/5/2023,6/15/2023,1,7,Y,DS,,,,,P733860 061623 061423 26th ST East 1WK DS bad,9,26th ST East,"39.91327125, -75.1922011",Sample,6/7/2023,1:14:00 PM,Rachit,6/14/2023,3:16:00 PM,Karlin,Capped backwards initially (arrow was pointing down towards silver diffusion cap); recapped correctly at 13:21. Wildfire event,6/14/2023,7.70984E+11,,no
2,P733863,Y,2023,6/5/2023,6/15/2023,1,7,Y,SS,KW (main),MAIN,,2,P733863 061623 061423 26th ST East 1WK SS,9,26th ST East,"39.91327125, -75.1922011",Sample,6/7/2023,1:21:00 PM,Rachit,6/14/2023,3:16:00 PM,Karlin,Strong smells from refinery. Wildfire event,6/14/2023,7.70984E+11,June,
2,P726619,Y,2023,6/5/2023,6/15/2023,1,7,Y,SS,KW (main),MAIN,name changed,2,P726619 061723 061423 Point Breeze Mid 1WK SS RR,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,6/7/2023,1:38:00 PM,Rachit,6/14/2023,2:41:00 PM,Karlin,Wildfire event,6/14/2023,7.70984E+11,June,
2,P733869,Y,2023,6/5/2023,6/15/2023,1,7,Y,SS,KW (main),MAIN,,2,P733869 061623 061423 Ritner 1WK SS,8,Ritner,"39.92296389, -75.186874",Sample,6/7/2023,1:44:00 PM,Lisa,6/14/2023,3:01:00 PM,Karlin,Wildfire event,6/14/2023,7.70984E+11,June,
2,P726605,Y,2023,6/5/2023,6/15/2023,1,7,Y,SS,GT (UV),UV,,2,P726605 061623 061423 Point Breeze Far 1WK SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,6/7/2023,1:53:00 PM,Lisa,6/14/2023,2:52:00 PM,Karlin,Wildfire event,6/14/2023,7.70984E+11,June,
2,P726606,Y,2023,6/5/2023,6/15/2023,1,7,Y,SS,GT (UV),UV,,2,P726606 061623 061423 Point Breeze Near 1WK SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,6/7/2023,2:01:00 PM,Lisa,6/14/2023,2:31:00 PM,Karlin,Strong smells from refinery. Wildfire event,6/14/2023,7.70984E+11,June,
2,P726607,Y,2023,6/5/2023,6/15/2023,1,7,Y,SS,GT (UV),UV,,2,P726607 061623 061423 28th & Passyunk 1WK SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,6/7/2023,2:13:00 PM,Lisa,6/14/2023,2:15:00 PM,Karlin,Wildfire event,6/14/2023,7.70984E+11,June,
2,P726608,Y,2023,6/5/2023,6/15/2023,1,7,Y,SS,GT (UV),UV,,2,P726608 061623 061423 61st & Passyunk 1WK SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,6/7/2023,2:18:00 PM,Lisa,6/14/2023,2:04:00 PM,Karlin,Wildfire event,6/14/2023,7.70984E+11,June,
2,P726609,Y,2023,6/5/2023,6/15/2023,1,7,Y,SS,GT (UV),VU,,2,P726609 061623 061423 Bartrams 1WK SS,1,Bartrams,"39.92896, -75.212541",Sample,6/7/2023,2:25:00 PM,Lisa,6/14/2023,1:28:00 PM,Karlin,Wildfire event; lightly raining during take-down but capped under housing,6/14/2023,7.70984E+11,June,
2,P726610,Y,2023,6/5/2023,6/15/2023,1,7,Y,SS,KW (front),MAIN,,2,P726610 061623 061423 Bartrams 1WK SS,1,Bartrams,"39.92896, -75.212541",Duplicate,6/7/2023,2:25:00 PM,Lisa,6/14/2023,1:28:00 PM,Karlin,Wildfire event; lightly raining during take-down but capped under housing,6/14/2023,7.70984E+11,June,
1,P726655,Y,2023,6/5/2023,6/15/2023,1,0,Y,NO SPLIT,GT (UV) in database but accidentally deleted,UV,,1,P726655 061623 061423 Field blank,NA,Field blank,NA,Field Blank,6/7/2023,3:14:00 PM,Lisa,6/7/2023,3:14:00 PM,Lisa,Wildfire event,6/14/2023,7.70984E+11,June,
3,P726657,Y,2023,6/5/2023,6/15/2023,1,0,Y,NO SPLIT,NJ (main),MAIN,,1,P726657 061723 061423 lab blank RR,NA,lab blank,NA,Lab Blank,6/6/2023,,,6/14/2023,,,not opened by Drexel team,6/14/2023,7.70984E+11,June,
3,P733856,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P733856 071323 070523 Bartrams 1WK SS,1,Bartrams,"39.92896, -75.212541",Sample,6/28/2023,1:04:00 PM,Lisa,7/5/2023,11:35:00 AM,Sheila,AQI warning (95 on weather app; ~142 on airnow.gov),7/12/2023,7.70982E+11,,
3,P733857,Y,2023,6/5/2023,7/13/2023,1,7,Y,run w/ no split,GT(MAIN),MAIN,CHECKED IT WAS RAN NO SPLIT,1,P733857 071323 070523 Essington 1WK SS,2,Essington,"39.90131732, -75.2250262",Sample,6/28/2023,1:34:00 PM,Karlin,7/5/2023,12:32:00 PM,Sheila,AQI warning (95 on weather app; ~142 on airnow.gov),7/12/2023,7.70982E+11,,
3,P733870,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (MAIN),MAIN,,2,P733870 071323 070523 Essington 1WK SS DUP,2,Essington,"39.90131732, -75.2250262",Duplicate,6/28/2023,1:34:00 PM,Karlin,7/5/2023,12:32:00 PM,Sheila,AQI warning (95 on weather app; ~142 on airnow.gov),7/12/2023,7.70982E+11,,
3,P733880,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P733880 071323 070523 61st & Passyunk 1WK SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,6/28/2023,2:00:00 PM,Karlin,7/5/2023,12:50:00 PM,Sheila,AQI warning (95 on weather app; ~142 on airnow.gov),7/12/2023,7.70982E+11,,
3,P733881,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P733881 071323 070523 28th & Passyunk 1WK SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,6/28/2023,2:15:00 PM,Karlin,7/5/2023,1:02:00 PM,Sheila,AQI warning (95 on weather app; ~142 on airnow.gov),7/12/2023,7.70982E+11,,
3,P733882,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P733882 071323 070523 Point Breeze Near 1WK SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,6/28/2023,2:26:00 PM,Lisa,7/5/2023,7:51:00 PM,Sheila,AQI warning (95 on weather app; ~142 on airnow.gov),7/12/2023,7.70982E+11,,
3,P733883,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P733883 071323 070523 Point Breeze Mid 1WK SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,6/28/2023,2:32:00 PM,Lisa,7/5/2023,8:03:00 PM,Sheila,AQI warning (95 on weather app; ~142 on airnow.gov),7/12/2023,7.70982E+11,,
3,P733885,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P733885 071323 070523 Point Breeze Far 1WK SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,6/28/2023,2:38:00 PM,Lisa,7/5/2023,8:24:00 PM,Sheila,AQI warning (95 on weather app; ~142 on airnow.gov),7/12/2023,7.70982E+11,,
4,P726641,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P726641 071323 070523 Ritner 1WK SS,8,Ritner,"39.92296389, -75.186874",Sample,6/28/2023,2:45:00 PM,Lisa,7/5/2023,7:42:00 PM,Sheila,AQI warning (95 on weather app; ~142 on airnow.gov),7/12/2023,7.70982E+11,,
4,P726642,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P726642 071323 070523 26th St. 1WK SS,9,26th St.,"39.91327125, -75.1922011",Sample,6/28/2023,2:58:00 PM,Lisa,7/5/2023,2:21:00 PM,Sheila,AQI warning (95 on weather app; ~142 on airnow.gov),7/12/2023,7.70982E+11,,
4,P726643,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P726643 071323 071223 61st & Passyunk 1WK SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,7/5/2023,12:52:00 PM,Sheila,7/12/2023,12:47:00 PM,Lisa,"Opened as field blank the week before, probably not usable.",7/12/2023,7.70982E+11,,no
4,P726644,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,NJ (main),MAIN,,2,P726644 071323 071223 Essington  1WK SS,2,Essington ,"39.90131732, -75.2250262",Sample,7/5/2023,12:40:00 PM,Sheila,7/12/2023,12:28:00 PM,Karlin,,7/12/2023,7.70982E+11,,
4,P726645,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,NJ (main),MAIN,,2,P726645 071323 071223 Bartrams 1WK SS,1,Bartrams,"39.92896, -75.212541",Sample,7/5/2023,11:40:00 AM,Sheila,7/12/2023,12:05:00 PM,Lisa,,7/12/2023,7.70982E+11,,
4,P726646,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,NJ (main),MAIN,,2,P726646 071323 071223 28th & Passyunk 1WK SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,7/5/2023,1:04:00 PM,Sheila,7/12/2023,1:00:00 PM,Lisa,,7/12/2023,7.70982E+11,,
4,P726647,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P726647 071323 071223 26th St. 1WK SS,9,26th St. ,"39.91327125, -75.1922011",Sample,7/5/2023,2:23:00 PM,Sheila,7/12/2023,3:21:00 PM,Lisa,,7/12/2023,7.70982E+11,,
4,P726648,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,NJ (main),MAIN,,2,P726648 071323 071223 Ritner 1WK SS,8,Ritner,"39.92296389, -75.186874",Sample,7/5/2023,7:45:00 PM,Sheila,7/12/2023,3:04:00 PM,Lisa,,7/12/2023,7.70982E+11,,
4,P726649,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,NJ (main),MAIN,,2,P726649 071323 071223 Ritner 1WK SS DUP,8,Ritner,"39.92296389, -75.186874",Duplicate,7/5/2023,7:45:00 PM,Sheila,7/12/2023,3:04:00 PM,Lisa,,7/12/2023,7.70982E+11,,
4,P726650,Y,2023,6/5/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P726650 071323 071223 Point Breeze Near 1WK SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,7/5/2023,7:54:00 PM,Sheila,7/12/2023,1:45:00 PM,Lisa,,7/12/2023,7.70982E+11,,
5,P637221,Y,2023,6/26/2023,7/13/2023,1,7,Y,SS,GT (UV),UV,,2,P637221 071323 071223 Point Breeze Mid 1WK SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,7/5/2023,8:05:00 PM,Sheila,7/12/2023,2:09:00 PM,Lisa,,7/12/2023,7.70982E+11,,
5,P637222,Y,2023,6/26/2023,7/13/2023,1,0,Y,NO SPLIT,GT (UV),UV,,2,P637222 071323 070523 Point Breeze Mid 1WK SS FIELD BLANK,6,Point Breeze Mid,"39.92771763, -75.1873965",Field Blank,7/5/2023,8:05:00 PM,Sheila,7/5/2023,8:06:00 PM,Sheila,,7/12/2023,7.70982E+11,,
5,P637223,Y,2023,6/26/2023,7/13/2023,1,7,Y,SS,NJ(main),MAIN,,2,P637223 071323 071223 Point Breeze Far 1WK SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,7/5/2023,8:24:00 PM,Karlin,7/12/2023,2:38:00 PM,Karlin,,7/12/2023,7.70982E+11,,
5,P637224,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT(main),MAIN,,14.3,P637224 072723 071923 Bartrams 1WK DS,1,Bartrams,"39.92896, -75.212541",Sample,7/12/2023,12:08:00 PM,Karlin,7/19/2023,12:41:00 PM,Lisa,for deployment 7/12/23 AQI ~ 64; retrieval AQI ~ 121 on 7/19/2023,7/26/2023,7.9137E+11,,
5,P637225,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT(main),MAIN,,14.3,P637225 072723 071923 Essington 1WK DS,2,Essington,"39.90131732, -75.2250262",Sample,7/12/2023,12:24:00 PM,Karlin,7/19/2023,12:57:00 PM,Lisa,for deployment 7/12/23 AQI ~ 64; retrieval AQI ~ 121 on 7/19/2023,7/26/2023,7.9137E+11,,
5,P637226,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT(UV),UV,,14.3,P637226 072723 071923 61st & Passyunk 1WK DS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,7/12/2023,12:50:00 PM,Lisa,7/19/2023,1:05:00 PM,Lisa,for deployment 7/12/23 AQI ~ 64; retrieval AQI ~ 121 on 7/19/2023,7/26/2023,7.9137E+11,,
5,P637227,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT (UV),UV,,14.3,P637227 072723 071923 28th & Passyunk 1WK DS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,7/12/2023,1:01:00 PM,Lisa,7/19/2023,1:11:00 PM,Lisa,for deployment 7/12/23 AQI ~ 64; retrieval AQI ~ 121 on 7/19/2023,7/26/2023,7.9137E+11,,
5,P637228,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT (MAIN),MAIN,,1,P637228 072723 071923 28th & Passyunk DUP 1WK,4,28th & Passyunk,"39.92061091, -75.1955879",Duplicate,7/12/2023,1:13:00 PM,Lisa,7/19/2023,1:11:00 PM,Lisa,for deployment 7/12/23 AQI ~ 64; retrieval AQI ~ 121 on 7/19/2023,7/26/2023,7.9137E+11,,no
5,P637229,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,KC (front),FRONT,,14.3,P637229 072723 071923 Point Breeze Near 1WK DS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,7/12/2023,1:47:00 PM,Lisa,7/19/2023,1:20:00 PM,Lisa,for deployment 7/12/23 AQI ~ 64; retrieval AQI ~ 121 on 7/19/2023,7/26/2023,7.9137E+11,,
5,P637230,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT (UV),UV,,14.3,P637230 072723 071923 Point Breeze Mid 1WK DS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,7/12/2023,2:11:00 PM,Lisa,7/19/2023,1:30:00 PM,Lisa,for deployment 7/12/23 AQI ~ 64; retrieval AQI ~ 121 on 7/19/2023,7/26/2023,7.9137E+11,,
6,P726601,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,KC (front),FRONT,,14.3,P726601 072723 071923 Point Breeze Far 1WK DS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,7/12/2023,2:35:00 PM,Karlin,7/19/2023,1:37:00 PM,Lisa,for deployment 7/12/23 AQI ~ 64; retrieval AQI ~ 121 on 7/19/2023,7/26/2023,7.9137E+11,,
6,P726602,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,KC (front),FRONT,,14.3,P726602 072723 071923 Ritner 1WK DS,8,Ritner,"39.92296389, -75.186874",Sample,7/12/2023,3:03:00 PM,Karlin,7/19/2023,1:48:00 PM,Lisa,for deployment 7/12/23 AQI ~ 64; retrieval AQI ~ 121 on 7/19/2023,7/26/2023,7.9137E+11,,
6,P726603,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT (UV),UV,,14.3,P726603 072723 071923 26th St 1WK DS,9,26th St.,"39.91327125, -75.1922011",Sample,7/12/2023,3:22:00 PM,Lisa,7/19/2023,2:00:00 PM,Lisa,for deployment 7/12/23 AQI ~ 64; retrieval AQI ~ 121 on 7/19/2023,7/26/2023,7.9137E+11,,
6,P726605,Y,2023,6/26/2023,7/27/2023,1,0,Y,NO SPLIT,CAN'T FIND,,MAYBE DIDN'T RUN,1,P726605 072823 071923 26th St 1WK FB,9,26th St.,"39.91327125, -75.1922011",Field Blank,7/12/2023,3:22:00 PM,Karlin,7/19/2023,,,for deployment 7/12/23 AQI ~ 64,7/12/2023,7.70982E+11,,
6,P726606,Y,2023,6/26/2023,7/27/2023,1,0,Y,NO SPLIT,CAN'T FIND,,MAYBE DIDN'T RUN,1,P726606 072823 071223 Lab blank,NA,Lab blank,NA,Lab Blank,6/28/2023,,,7/12/2023,,,"Not opened, but traveled in the field as an extra tube",7/12/2023,7.70982E+11,,
6,P726608,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,kc (front),FRONT,,14.3,P726608 072823 072623 Bartrams 1WK DS,1,Bartrams,"39.92896, -75.212541",Sample,7/19/2023,12:42:00 PM,Lisa,7/26/2023,9:54:00 AM,,"At deployment, AQI ~ 121",7/26/2023,7.9137E+11,,
6,P726609,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,kc (front),FRONT,,14.3,P726609 072823 072623 Essington 1WK DS,2,Essington,"39.90131732, -75.2250262",Sample,7/19/2023,12:56:00 PM,Lisa,7/26/2023,10:20:00 AM,,"At deployment, AQI ~ 121",7/26/2023,7.9137E+11,,
6,P726610,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,kc (front),FRONT,,14.3,P726610 072823 072623 61st & Passyunk 1WK DS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,7/19/2023,1:04:00 PM,Lisa,7/26/2023,10:27:00 AM,,"At deployment, AQI ~ 121",7/26/2023,7.9137E+11,,
6,P726612,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT (UV),UV,,14.3,P726612 072823 072623 28th & Passyunk 1WK DS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,7/19/2023,1:10:00 PM,Lisa,7/26/2023,10:34:00 AM,,"At deployment, AQI ~ 121, benzene smell",7/26/2023,7.9137E+11,,
6,P726613,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT (UV),UV,,14.3,P726613 072823 072623 28th & Passyunk DUP 1WK DS,4,28th & Passyunk DUP,"39.92061091, -75.1955879",Duplicate,7/19/2023,1:10:00 PM,Lisa,7/26/2023,10:34:00 AM,,"At deployment, AQI ~ 121, benzene smell",7/26/2023,7.9137E+11,,
7,P726614,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT (UV) *,UV,,14.3,P726614 072823 072623 Point Breeze Near 1WK DS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,7/19/2023,1:19:00 PM,Lisa,7/26/2023,10:45:00 AM,,"At deployment, AQI ~ 121",7/26/2023,7.9137E+11,,
7,P726615,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT (UV) *,UV,,14.3,P726615 072823 072623 Point Breeze Mid 1WK DS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,7/19/2023,1:30:00 PM,Lisa,7/26/2023,11:10:00 AM,,"At deployment, AQI ~ 121",7/26/2023,7.9137E+11,,
7,P726616,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT (UV) *,UV,,14.3,P726616 072823 072623 Point Breeze Far 1WK DS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,7/19/2023,1:36:00 PM,Lisa,7/26/2023,11:02:00 AM,,"At deployment, AQI ~ 121",7/26/2023,7.9137E+11,,
7,P726617,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,GT (UV) *,UV,,14.3,P726617 072823 072623 Ritner 1WK DS,8,Ritner,"39.92296389, -75.186874",Sample,7/19/2023,8:47:00 PM,Lisa,7/26/2023,11:36:00 AM,,"At deployment, AQI ~ 121",7/26/2023,7.9137E+11,,
7,P726618,Y,2023,6/26/2023,7/27/2023,1,7,Y,DS,kc (UV),UV,,14.3,P726618 072823 072623 26th St 1WK DS,9,26th St.,"39.91327125, -75.1922011",Sample,7/19/2023,1:59:00 PM,Lisa,7/26/2023,12:08:00 PM,,"At deployment, AQI ~ 121",7/26/2023,7.9137E+11,,
7,P726619,Y,2023,6/26/2023,7/27/2023,1,0,Y,fall**??,GT (main),MAIN,mmt 071223,1,P726619 072823 072623 26th St 1WK FB,9,26th St.,"39.91327125, -75.1922011",Field Blank,7/19/2023,1:59:00 PM,Lisa,7/26/2023,,,"At deployment, AQI ~ 121",7/26/2023,7.9137E+11,,
7,P726661,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P726661 081023 080223 Bartrams 1WK SS,1,Bartrams,"39.92896, -75.212541",Sample,7/26/2023,9:57:00 AM,KDM,8/2/2023,10:27:00 AM,LF,,8/9/2023,7.9137E+11,,
7,P726662,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,kc (front),FRONT,MMT 080923,2,P726662 081023 080223 Essington 1WK SS,2,Essington,"39.90131732, -75.2250262",Sample,7/26/2023,10:18:00 AM,KDM,8/2/2023,10:42:00 AM,LF,,8/9/2023,7.9137E+11,,
7,P726663,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P726663 081023 080223 61st & Passyunk 1WK SS,3,61st & Passyunk,"39.91820446, -75.2085474",Sample,7/26/2023,10:28:00 AM,KDM,8/2/2023,10:53:00 AM,LF,,8/9/2023,7.9137E+11,,
7,P726665,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P726665 081023 080223 61st & Passyunk 1WK DUP SS,3,61st & Passyunk DUP,"39.91820446, -75.2085474",Duplicate,7/26/2023,10:28:00 AM,KDM,8/2/2023,10:53:00 AM,LF,,8/9/2023,7.9137E+11,,
8,P726651,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P726651 081023 080223 28th & Passyunk 1WK SS,4,28th & Passyunk,"39.92061091, -75.1955879",Sample,7/26/2023,10:35:00 AM,KDM,8/2/2023,11:00:00 AM,LF,,8/9/2023,7.9137E+11,,
8,P726652,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P726652 081023 080223 Point Breeze Near 1WK SS,5,Point Breeze Near,"39.92624784, -75.1923165",Sample,7/26/2023,10:45:00 AM,KDM,8/2/2023,11:07:00 AM,LF,,8/9/2023,7.9137E+11,,
8,P726653,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,kc (front),FRONT,MMT 080923,2,P726653 081023 080223 Point Breeze Far 1WK SS,7,Point Breeze Far,"39.93094655, -75.1829941",Sample,7/26/2023,11:04:00 AM,KDM,8/2/2023,11:17:00 AM,LF,,8/9/2023,7.9137E+11,,
8,P726654,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P726654 081023 080223 Point Breeze Mid 1WK SS,6,Point Breeze Mid,"39.92771763, -75.1873965",Sample,7/26/2023,11:12:00 AM,KDM,8/2/2023,11:12:00 AM,LF,,8/9/2023,7.9137E+11,,
8,P726655,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,kc (front),FRONT,MMT 080923,2,P726655 081023 080223 Ritner 1WK SS,8,Ritner,"39.92296389, -75.186874",Sample,7/26/2023,11:34:00 AM,KDM,8/2/2023,11:24:00 AM,LF,Construction on the same block; smelly on 8/2,8/9/2023,7.9137E+11,,
8,P726656,Y,2023,6/26/2023,8/10/2023,1,7,Y,SS,GT (main),MAIN,MMT 080923,2,P726656 081023 080223 26th St 1WK SS,9,26th St.,"39.91327125, -75.1922011",Sample,7/26/2023,12:05:00 PM,KDM,8/2/2023,11:35:00 AM,LF,,8/9/2023,7.9137E+11,,
